@relation image_classification
@attribute density numeric
@attribute x_center numeric
@attribute y_center numeric
@attribute class {accident,bomb,car,casualty,electricity,fire,firebrigade,flood,gas,injury,paramedics,person,police,roadblock}
@data
0.935539,121,120,police
0.938609,121,120,police
0.934725,122,120,police
0.941229,121,121,police
0.95294,123,121,police
0.942941,121,121,police
0.921797,122,121,police
0.881031,123,121,police
0.682875,121,121,police
0.950063,124,121,police
0.958885,122,121,police
0.953948,122,121,police
0.958209,123,121,police
0.95828,121,122,police
0.958657,123,122,police
0.963564,122,121,police
0.963946,122,122,police
0.964582,123,122,police
0.963946,122,122,police
0.949799,124,121,police
0.956031,122,121,police
0.946106,121,122,police
0.931042,123,121,police
0.936358,121,121,police
0.947522,122,120,roadblock
0.958291,121,120,roadblock
0.959525,121,120,roadblock
0.956194,122,120,roadblock
0.965616,120,120,roadblock
0.939321,123,121,roadblock
0.933322,121,121,roadblock
0.942941,121,121,roadblock
0.944666,122,121,roadblock
0.94011,121,121,roadblock
0.968304,122,120,roadblock
0.965796,121,120,roadblock
0.971832,121,121,roadblock
0.975811,122,121,roadblock
0.972084,121,121,roadblock
0.962817,122,121,roadblock
0.969137,121,121,roadblock
0.961569,121,121,roadblock
0.966813,122,121,roadblock
0.965577,121,121,roadblock
0.957342,122,120,roadblock
0.962103,121,120,roadblock
0.958496,122,120,roadblock
0.96822,122,120,roadblock
0.965769,120,120,roadblock
0.93366,122,121,roadblock
0.939398,121,121,roadblock
0.929753,121,120,roadblock
0.937805,122,121,roadblock
0.937323,121,120,roadblock
0.967498,122,120,roadblock
0.966167,121,120,roadblock
0.96552,121,120,roadblock
0.962491,122,120,roadblock
0.953076,121,119,roadblock
0.960572,122,121,roadblock
0.976388,121,121,roadblock
0.977829,121,121,roadblock
0.978622,122,121,roadblock
0.974411,121,120,roadblock
0.958275,122,120,roadblock
0.964318,121,120,roadblock
0.959053,121,119,roadblock
0.957885,122,120,roadblock
0.943753,121,119,roadblock
0.982934,122,120,roadblock
0.983793,121,120,roadblock
0.974956,121,121,roadblock
0.980712,122,120,roadblock
0.981927,121,121,roadblock
0.967347,122,121,roadblock
0.968883,121,121,roadblock
0.966437,121,121,roadblock
0.965046,122,120,roadblock
0.967535,121,120,roadblock
0.965857,122,120,roadblock
0.962221,121,120,roadblock
0.963739,121,121,roadblock
0.960343,122,120,roadblock
0.964944,121,120,roadblock
0.975443,122,121,roadblock
0.972751,120,120,roadblock
0.974872,121,121,roadblock
0.974955,122,120,roadblock
0.967993,120,120,roadblock
0.96884,122,121,roadblock
0.97635,121,121,roadblock
0.966289,121,121,roadblock
0.968752,122,121,roadblock
0.9633,121,121,roadblock
0.963132,121,121,roadblock
0.970927,121,121,roadblock
0.962592,120,121,roadblock
0.968463,122,121,roadblock
0.96854,121,121,roadblock
0.98822,122,121,roadblock
0.9909,121,121,roadblock
0.989261,121,121,roadblock
0.987357,122,121,roadblock
0.987805,121,121,roadblock
0.986328,123,121,roadblock
0.981734,121,120,roadblock
0.986254,121,121,roadblock
0.981707,122,121,roadblock
0.9849,121,121,roadblock
0.969745,122,121,roadblock
0.969178,121,121,roadblock
0.969783,121,121,roadblock
0.968396,122,121,roadblock
0.974415,121,121,roadblock
0.967614,122,120,roadblock
0.967281,121,120,roadblock
0.958695,121,120,roadblock
0.970022,122,120,roadblock
0.960157,120,120,roadblock
0.966392,122,120,roadblock
0.968806,120,120,roadblock
0.970169,121,121,roadblock
0.958226,121,120,roadblock
0.965156,121,121,roadblock
0.939946,121,121,roadblock
0.902532,130,125,roadblock
0.934107,121,121,roadblock
0.934425,121,120,roadblock
0.934342,121,121,roadblock
0.924957,127,120,roadblock
0.926553,120,120,roadblock
0.924248,121,121,roadblock
0.922166,121,135,roadblock
0.936578,121,120,roadblock
0.961926,122,120,roadblock
0.96491,121,120,roadblock
0.974836,121,121,roadblock
0.97027,122,120,roadblock
0.972464,121,120,roadblock
0.977584,122,121,roadblock
0.982015,121,120,roadblock
0.974196,121,121,roadblock
0.973469,122,121,roadblock
0.980082,121,121,roadblock
0.947073,122,121,roadblock
0.948972,121,121,roadblock
0.950113,121,122,roadblock
0.955771,122,121,roadblock
0.951612,121,121,roadblock
0.965473,122,121,roadblock
0.96911,121,121,roadblock
0.967146,121,120,roadblock
0.972053,122,120,roadblock
0.965842,121,120,roadblock
0.964887,122,120,roadblock
0.962845,121,121,roadblock
0.968411,121,121,roadblock
0.971078,122,121,roadblock
0.968331,120,121,roadblock
0.976747,122,120,roadblock
0.973615,120,121,roadblock
0.976647,121,121,roadblock
0.974048,122,120,roadblock
0.971464,121,120,roadblock
0.982737,122,121,roadblock
0.97983,121,120,roadblock
0.981439,120,120,roadblock
0.973081,122,120,roadblock
0.975122,121,120,roadblock
0.96688,122,121,roadblock
0.96845,121,120,roadblock
0.959537,121,121,roadblock
0.970695,122,121,roadblock
0.965399,121,121,roadblock
0.962182,122,121,roadblock
0.965425,121,121,roadblock
0.968708,121,121,roadblock
0.970795,122,121,roadblock
0.969632,121,121,roadblock
0.973503,122,122,roadblock
0.977493,121,121,roadblock
0.978354,121,122,roadblock
0.977169,122,121,roadblock
0.980796,121,121,roadblock
0.981699,122,121,roadblock
0.983946,121,121,roadblock
0.986062,121,121,roadblock
0.982901,122,120,roadblock
0.985114,121,120,roadblock
0.964753,122,120,roadblock
0.970586,121,121,roadblock
0.966282,121,120,roadblock
0.974783,121,120,roadblock
0.972921,121,120,roadblock
0.984159,122,121,roadblock
0.987772,121,121,roadblock
0.988869,121,121,roadblock
0.990837,122,121,roadblock
0.988127,121,121,roadblock
0.960847,122,120,roadblock
0.961744,121,120,roadblock
0.964436,121,120,roadblock
0.968359,122,120,roadblock
0.967061,121,120,roadblock
0.970862,122,121,roadblock
0.97455,121,120,roadblock
0.976401,121,121,roadblock
0.977334,122,121,roadblock
0.976989,121,121,roadblock
0.961468,122,120,roadblock
0.971346,121,120,roadblock
0.978984,121,120,roadblock
0.975661,122,120,roadblock
0.972265,121,120,roadblock
0.950426,122,121,roadblock
0.950618,121,121,roadblock
0.956245,121,121,roadblock
0.957873,122,121,roadblock
0.960528,121,121,roadblock
0.984523,122,121,roadblock
0.988488,122,121,roadblock
0.988847,121,121,roadblock
0.987905,122,121,roadblock
0.987234,121,121,roadblock
0.949821,122,121,roadblock
0.94783,121,121,roadblock
0.945868,121,121,roadblock
0.953781,122,121,roadblock
0.955879,121,121,roadblock
0.974743,122,121,roadblock
0.980335,121,121,roadblock
0.98278,121,121,roadblock
0.980328,122,121,roadblock
0.978985,121,121,roadblock
0.964004,121,120,roadblock
0.965977,121,120,roadblock
0.960174,121,120,roadblock
0.966977,121,120,roadblock
0.958526,121,120,roadblock
0.960371,122,121,roadblock
0.965139,121,121,roadblock
0.959102,121,120,roadblock
0.971243,122,120,roadblock
0.957266,120,120,roadblock
0.969895,122,121,roadblock
0.969456,121,121,roadblock
0.968907,121,120,roadblock
0.974346,122,120,roadblock
0.971295,121,120,roadblock
0.971494,122,120,roadblock
0.97768,121,120,roadblock
0.971716,121,121,roadblock
0.970253,122,120,roadblock
0.974326,120,121,roadblock
0.987838,122,121,roadblock
0.988298,121,121,roadblock
0.983861,121,121,roadblock
0.985832,122,120,roadblock
0.988403,121,120,roadblock
0.97576,122,121,roadblock
0.977375,121,121,roadblock
0.975241,121,122,roadblock
0.973461,122,121,roadblock
0.97998,121,121,roadblock
0.978159,122,121,roadblock
0.976417,121,121,roadblock
0.978772,121,121,roadblock
0.977476,122,121,roadblock
0.978601,121,121,roadblock
0.95337,122,120,roadblock
0.94417,121,119,roadblock
0.946247,120,120,roadblock
0.955576,122,119,roadblock
0.956218,121,119,roadblock
0.971344,122,121,roadblock
0.973869,121,120,roadblock
0.96131,121,121,roadblock
0.969883,122,120,roadblock
0.968461,121,121,roadblock
0.978749,122,120,roadblock
0.982655,121,120,roadblock
0.979458,121,120,roadblock
0.976786,122,120,roadblock
0.979763,121,121,roadblock
0.952324,122,121,roadblock
0.952158,121,120,roadblock
0.948779,121,121,roadblock
0.943878,122,121,roadblock
0.955512,121,120,roadblock
0.97636,122,121,roadblock
0.978763,121,120,roadblock
0.979979,121,121,roadblock
0.977912,121,120,roadblock
0.97961,120,121,roadblock
0.99077,122,121,roadblock
0.985283,121,120,roadblock
0.986288,121,121,roadblock
0.985226,121,121,roadblock
0.98635,121,120,roadblock
0.966497,122,121,roadblock
0.960118,121,121,roadblock
0.965385,120,120,roadblock
0.968166,122,121,roadblock
0.966228,121,120,roadblock
0.954833,122,120,roadblock
0.959288,120,120,roadblock
0.961845,120,120,roadblock
0.956991,122,120,roadblock
0.960922,120,120,roadblock
0.957578,122,121,roadblock
0.95773,121,121,roadblock
0.965769,120,120,roadblock
0.964901,121,120,roadblock
0.965165,120,120,roadblock
0.980729,122,121,roadblock
0.98298,121,120,roadblock
0.981532,121,121,roadblock
0.978987,122,120,roadblock
0.980655,121,121,roadblock
0.941101,121,121,roadblock
0.933195,120,121,roadblock
0.947818,120,121,roadblock
0.940525,122,121,roadblock
0.939363,120,121,roadblock
0.938776,121,120,roadblock
0.938884,120,120,roadblock
0.936537,121,120,roadblock
0.946583,122,120,roadblock
0.944806,120,120,roadblock
0.957092,122,120,roadblock
0.961722,121,120,roadblock
0.964568,121,119,roadblock
0.964739,122,119,roadblock
0.962843,121,119,roadblock
0.97566,122,121,roadblock
0.973142,121,121,roadblock
0.977484,121,121,roadblock
0.975443,122,120,roadblock
0.974953,121,120,roadblock
0.963667,122,120,roadblock
0.962626,120,121,roadblock
0.959576,121,120,roadblock
0.956328,122,120,roadblock
0.963759,121,120,roadblock
0.965112,123,120,roadblock
0.958509,120,120,roadblock
0.961659,120,120,roadblock
0.964075,122,120,roadblock
0.963949,121,120,roadblock
0.967078,122,120,roadblock
0.96801,121,120,roadblock
0.968154,121,121,roadblock
0.970538,122,120,roadblock
0.968748,121,121,roadblock
0.961275,122,121,roadblock
0.95055,121,120,roadblock
0.957595,121,120,roadblock
0.960921,122,120,roadblock
0.963877,121,120,roadblock
0.958031,123,121,roadblock
0.960478,121,121,roadblock
0.963787,121,121,roadblock
0.96748,122,121,roadblock
0.964236,121,121,roadblock
0.943521,123,120,roadblock
0.969838,121,120,roadblock
0.975836,121,120,roadblock
0.979708,122,120,roadblock
0.978344,121,121,roadblock
0.975476,122,121,roadblock
0.973943,121,120,roadblock
0.977704,121,121,roadblock
0.976708,122,120,roadblock
0.976006,120,120,roadblock
0.961392,122,121,roadblock
0.964089,121,121,roadblock
0.963996,121,121,roadblock
0.965499,122,120,roadblock
0.962221,121,121,roadblock
0.948674,123,122,roadblock
0.948603,121,121,roadblock
0.944246,121,121,roadblock
0.951502,122,122,roadblock
0.942168,121,121,roadblock
0.965305,123,121,roadblock
0.961867,121,121,roadblock
0.962611,121,121,roadblock
0.962448,122,121,roadblock
0.959917,122,121,roadblock
0.952115,122,121,roadblock
0.962796,121,121,roadblock
0.956866,121,122,roadblock
0.961133,122,122,roadblock
0.961199,121,121,roadblock
0.968082,122,121,roadblock
0.970143,121,121,roadblock
0.967297,121,121,roadblock
0.967496,122,121,roadblock
0.969906,121,120,roadblock
0.964229,123,120,roadblock
0.961771,121,121,roadblock
0.962663,121,121,roadblock
0.963481,122,121,roadblock
0.963934,121,121,roadblock
0.959365,123,121,roadblock
0.945176,121,121,roadblock
0.94998,121,121,roadblock
0.95012,122,121,roadblock
0.95302,121,121,roadblock
0.957476,122,120,roadblock
0.951122,121,121,roadblock
0.956155,121,120,roadblock
0.964597,122,121,roadblock
0.959186,120,121,roadblock
0.942855,122,121,roadblock
0.946791,121,120,roadblock
0.949161,121,121,roadblock
0.953977,122,121,roadblock
0.94549,121,121,roadblock
0.978858,122,121,roadblock
0.978378,121,121,roadblock
0.977198,120,121,roadblock
0.980023,122,121,roadblock
0.979238,120,121,roadblock
0.953327,122,122,roadblock
0.950987,122,122,roadblock
0.952693,121,121,roadblock
0.963879,122,122,roadblock
0.954164,121,122,roadblock
0.974763,122,121,roadblock
0.975309,121,121,roadblock
0.975091,121,121,roadblock
0.970678,122,121,roadblock
0.970707,121,121,roadblock
0.95057,122,121,roadblock
0.9483,121,121,roadblock
0.949386,120,121,roadblock
0.953603,122,122,roadblock
0.950417,121,121,roadblock
0.961424,122,120,roadblock
0.960203,121,120,roadblock
0.964352,121,121,roadblock
0.970723,122,120,roadblock
0.965215,121,120,roadblock
0.933956,122,121,roadblock
0.930058,121,121,roadblock
0.931989,121,121,roadblock
0.93161,121,121,roadblock
0.938544,120,120,roadblock
0.96037,122,122,roadblock
0.955885,122,122,roadblock
0.963165,121,122,roadblock
0.957812,122,121,roadblock
0.956557,121,121,roadblock
0.92967,122,121,roadblock
0.923998,121,122,roadblock
0.93083,121,122,roadblock
0.937371,122,122,roadblock
0.930813,121,122,roadblock
0.963943,123,122,roadblock
0.958498,121,122,roadblock
0.962815,121,122,roadblock
0.957564,122,121,roadblock
0.964453,121,121,roadblock
0.925363,122,121,roadblock
0.935636,121,121,roadblock
0.938204,121,121,roadblock
0.946284,121,120,roadblock
0.94855,120,121,roadblock
0.948421,122,121,roadblock
0.953339,121,121,roadblock
0.938946,120,121,roadblock
0.940557,122,121,roadblock
0.951188,121,121,roadblock
0.934257,122,121,roadblock
0.939688,121,120,roadblock
0.938322,121,120,roadblock
0.943006,122,120,roadblock
0.938797,120,120,roadblock
0.951875,122,120,roadblock
0.944019,121,120,roadblock
0.95182,121,120,roadblock
0.950329,121,120,roadblock
0.929804,121,120,roadblock
0.967747,122,121,roadblock
0.973797,121,121,roadblock
0.976748,121,120,roadblock
0.977451,122,121,roadblock
0.976321,121,121,roadblock
0.971679,122,120,roadblock
0.97568,120,121,roadblock
0.978467,121,121,roadblock
0.977016,122,121,roadblock
0.978383,121,121,roadblock
0.947771,122,121,roadblock
0.948442,121,120,roadblock
0.94872,121,121,roadblock
0.95055,122,120,roadblock
0.954598,121,121,roadblock
0.922864,122,121,roadblock
0.914436,121,122,roadblock
0.918758,120,121,roadblock
0.915289,122,121,roadblock
0.926854,121,121,roadblock
0.964452,122,120,roadblock
0.961158,122,121,roadblock
0.96131,121,120,roadblock
0.959899,122,121,roadblock
0.960163,120,121,roadblock
0.93391,122,121,roadblock
0.931627,121,120,roadblock
0.929361,120,120,roadblock
0.933121,121,121,roadblock
0.93957,121,121,roadblock
0.948827,122,121,roadblock
0.948509,121,120,roadblock
0.949207,121,121,roadblock
0.952089,122,120,roadblock
0.948771,120,120,roadblock
0.948885,123,120,roadblock
0.946451,121,121,roadblock
0.95287,121,121,roadblock
0.943882,122,120,roadblock
0.947063,120,120,roadblock
0.980075,123,120,roadblock
0.977747,121,120,roadblock
0.977036,121,120,roadblock
0.978214,122,121,roadblock
0.970615,120,121,roadblock
0.965951,122,120,roadblock
0.965181,121,120,roadblock
0.968524,120,120,roadblock
0.96873,122,120,roadblock
0.967129,120,119,roadblock
0.962432,122,121,roadblock
0.959252,121,121,roadblock
0.958241,121,120,roadblock
0.958667,122,121,roadblock
0.957306,120,121,roadblock
0.978253,122,120,roadblock
0.979102,121,120,roadblock
0.982797,121,120,roadblock
0.981658,121,120,roadblock
0.979119,121,120,roadblock
0.965503,123,120,roadblock
0.969676,121,120,roadblock
0.969102,121,120,roadblock
0.973511,122,120,roadblock
0.970738,120,121,roadblock
0.96313,122,120,roadblock
0.962641,121,120,roadblock
0.962271,121,120,roadblock
0.965975,122,121,roadblock
0.953462,120,121,roadblock
0.966428,123,120,roadblock
